generation,best_fitness,mean_fitness,min_fitness,max_fitness,std_fitness,best_effective_code_rate,best_total_length,best_effective_length,mean_program_length,std_program_length,best_ever_fitness,best_ever_generation
0,0.03400000000000002,0.02644000000000002,0.02000000000000001,0.03400000000000002,0.006977564044851188,0.0,1,0,5.52,3.2077406378945286,0.03400000000000002,0
1,0.03400000000000002,0.03288000000000003,0.02000000000000001,0.03400000000000002,0.0037981047905501536,0.0,1,0,5.8,2.966479394838265,0.03400000000000002,0
