generation,best_fitness,mean_fitness,min_fitness,max_fitness,std_fitness,best_effective_code_rate,best_total_length,best_effective_length,mean_program_length,std_program_length,best_ever_fitness,best_ever_generation
0,0.03400000000000002,0.025880000000000018,0.02000000000000001,0.03400000000000002,0.006909819100381724,0.0,4,0,5.76,2.915887514977215,0.03400000000000002,0
1,0.03400000000000002,0.031200000000000023,0.02000000000000001,0.03400000000000002,0.005600000000000005,0.0,4,0,5.3,3.3896902513356584,0.03400000000000002,0
2,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.0,0.0,4,0,4.8,3.026549190084311,0.03400000000000002,0
3,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.0,0.0,4,0,4.7,2.968164415931166,0.03400000000000002,0
4,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.0,0.0,4,0,5.14,2.953032339816142,0.03400000000000002,0
