generation,best_fitness,mean_fitness,min_fitness,max_fitness,std_fitness,best_effective_code_rate,best_total_length,best_effective_length,mean_program_length,std_program_length,best_ever_fitness,best_ever_generation
0,0.03400000000000002,0.02560000000000002,0.02000000000000001,0.03400000000000002,0.006858571279792904,0.1111111111111111,9,1,4.8,2.7856776554368237,0.03400000000000002,0
1,0.03400000000000002,0.031200000000000023,0.02000000000000001,0.03400000000000002,0.005600000000000005,0.1111111111111111,9,1,8.0,2.898275349237888,0.03400000000000002,0
2,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.0,0.1111111111111111,9,1,8.8,0.9797958971132712,0.03400000000000002,0
3,0.03400000000000002,0.03292000000000002,0.02860000000000002,0.03400000000000002,0.002160000000000001,0.1111111111111111,9,1,9.6,2.33238075793812,0.03400000000000002,0
4,0.03400000000000002,0.031200000000000023,0.02000000000000001,0.03400000000000002,0.005600000000000005,0.1111111111111111,9,1,11.2,4.4,0.03400000000000002,0
