generation,best_fitness,mean_fitness,min_fitness,max_fitness,std_fitness,best_effective_code_rate,best_total_length,best_effective_length,mean_program_length,std_program_length,best_ever_fitness,best_ever_generation
0,0.053100000000000036,0.02762910000000002,0.02000000000000001,0.053100000000000036,0.007012671615725357,0.2,5,1,5.385,2.877286047649764,0.053100000000000036,0
1,0.053100000000000036,0.032242600000000024,0.02000000000000001,0.053100000000000036,0.0047170038414230744,0.2,5,1,5.535,3.260486926825501,0.053100000000000036,0
