generation,best_fitness,mean_fitness,min_fitness,max_fitness,std_fitness,best_effective_code_rate,best_total_length,best_effective_length,mean_program_length,std_program_length,best_ever_fitness,best_ever_generation
0,0.03400000000000002,0.02616000000000002,0.02000000000000001,0.03400000000000002,0.0069494172417548855,0.0,1,0,5.52,3.2077406378945286,0.03400000000000002,0
1,0.03400000000000002,0.03148000000000002,0.02000000000000001,0.03400000000000002,0.0053786243594435975,0.0,1,0,5.36,3.565164792825151,0.03400000000000002,0
2,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.0,0.0,1,0,5.76,3.5302124581956815,0.03400000000000002,0
3,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.0,0.0,1,0,5.3,3.8999999999999995,0.03400000000000002,0
4,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.0,0.0,1,0,6.2,3.4000000000000004,0.03400000000000002,0
